query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
6517,Which cell structures are involved in interaction with genes or proteins that are influenced by the medication Travoprost?,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
9996,Which genes or proteins are expressed exclusively in the pericardium and not in either the dorsal or ventral regions of the thalamus?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
3630,Could you suggest any medications effective for treating beriberi that are safe to use with Zopiclone?,1,1,0,1.0,1.0,0.0,0.0,0.0625,0.0
10252,Which gene or protein responsible for coding the regulatory component of PI3K is known to engage with elements of the pathways for FGFR1c and Klotho complex signal transduction?,2,1,1,0.5,0.5,1.0,1.0,1.0,1.0
5142,Which autosomal dominant diseases are linked to the development of supernumerary breast tissue?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1755,"Please find a metabolic process that either precedes or follows hyaluronan absorption and breakdown, and is involved in its metabolism or signaling cascades.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5686,Please find genes or proteins that bind to clathrin and also interact with the FAT3 protein.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7969,Which biological process shares a similar interaction pattern with genes or proteins to that of 7-methylguanosine cap hypermethylation?,5,0,5,0.0,0.0,0.0,0.0,0.0,0.4
6641,"Would you be able to provide information on whether the specified medication acts on genes or proteins that play a role in the signaling pathways of blood clotting receptors, particularly those associated with protein tyrosine kinase activator activity, given the importance of anticoagulation for specific medical conditions?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
10271,Identify a medication that shares a similar gene or protein carrier with Pegaspargase and is indicated for the treatment of neurological conditions.,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
10069,"Identify the common genetic targets that interact with both N-[(2',4'-Difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine and 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
768,What diseases associated with chromosomal abnormalities can lead to stunted physical growth and cognitive impairments?,10,9,1,0.9,0.9,1.0,1.0,1.0,0.7
3093,What condition could be linked to FAM111A gene or protein modifications in individuals with bone sclerosis and denser long bones?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
9732,Which biological processes share a similar interaction pattern with genes or proteins as the positive regulation of exoribonuclease activity is observed in?,5,5,0,1.0,1.0,0.0,0.0,0.0625,0.2
6708,Which phenotypic manifestations or effects are associated with the subtype of acute biphenotypic leukemia?,3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
5950,Identify conditions unresponsive to medication that correlate with increased liver iron levels.,1,1,0,1.0,1.0,0.0,1.0,0.2,1.0
11077,Find medical conditions linked to the gene SLC29A3 that should not be treated with the drug Goserelin.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4438,"I need to find a gene or protein that interacts with the cis-Golgi network and contributes to the organization of the Golgi apparatus. It should be involved in regulating Golgi structure and function specifically within the Golgi cis cisterna, the Golgi cisterna membrane, and the cis-Golgi network. Can you supply information on any genes or proteins that fit this description?",18,13,5,0.7222222222222222,0.7222222222222222,0.0,1.0,0.5,0.5555555555555556
5928,What are the observed effects or phenotypes associated with the subtype of hereditary papillary renal cell carcinoma?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.25
8037,Which anatomical structures lack the expression of genes or proteins involved in the interaction with the organization of actin cytoskeleton in postsynaptic terminals?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
4259,"Could you identify enzymes that bind metal ions, are active in protein polyubiquitination, and play a role in both Antigen processing through Ubiquitination and Proteasome degradation?",9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
3815,What conditions should be included in the differential diagnosis for a patient presenting with a breast carcinoma subtype linked to both invasive ductal carcinoma and cystic hypersecretory carcinoma?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5496,What are the diseases derived from cervical benign epithelial neoplasms?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
5772,What are the observed effects or phenotypes associated with constrictive pericarditis subtypes?,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5
10117,Could you identify the biological processes that are involved with or influenced by the gene or protein linked to Distal Sensory Impairment?,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
5699,"Can you give me a list of drugs that target the FLT4 gene/protein and also suppress inflammation, edema, and angiogenesis?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
7152,What are the observed effects or phenotypes associated specifically with the subtype of suppurative uveitis?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
10551,"Which genes encode proteins that interact with both O-Trifluoromethylphenyl Anthranilic Acid and N-(3,5-dibromo-4-hydroxyphenyl)benzamide as ligands?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7224,"Which medication, facilitated by gene or protein interactions with the sarcolemma, exhibits minimal impact on blood gases, respiratory function, and the cardiovascular system?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2287,What diseases are subclassified under secondary malignant neoplasms and have metastatic potential?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1804,"Please find me genes or proteins linked to pediatric liver cancer, interacting with PAXIP1, highly expressed in lung adenocarcinoma, with a nuclear signal and similarity to GAGE/PAGE proteins.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1989,"What possible conditions could I have that are linked to or similar to uniparental disomy of chromosome X, particularly if this led to me inheriting two copies of a recessive gene from my mother?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
4242,Can you recommend medications that treat both eosinophilic pneumonia and a parasitic worm infection?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
2080,What are the recommended medications for managing BCR-ABL1 positive blast phase CML?,1,1,0,1.0,1.0,0.0,0.0,0.16666666666666666,1.0
